CUSTOMERID,SANumber,isActive,AMB
L-5461029,BRSAS3281,1,9674241
L-5153830,OLSAS1655,1,764997
L-4594494,OLSAS6138,1,804218
L-3919304,OLSAS1852,1,3996470
L-5794981,BRSAS2746,1,8775098
L-4706720,OLSAS6293,1,1925024
L-6074740,BRSAS3994,1,3246117
L-8538430,OLSAS9311,1,1866703
L-6115856,OLSAS8923,1,2805568
L-4157189,OLSAS8639,1,4312700
L-1849433,OLSAS7470,1,1191739
L-1737011,BRSAS2439,1,3401466
L-9494692,BRSAS9117,1,8759996
L-7343729,OLSAS8804,1,847955
L-4187530,BRSAS4688,1,5703838
L-4620057,OLSAS8015,1,3274844
L-4730926,OLSAS8529,1,897407
L-4733581,OLSAS2540,0,4916785
L-3794362,BRSAS5406,1,8410002
L-5643464,OLSAS5711,1,2487677
L-5640054,OLSAS9250,1,1014123
L-2996403,OLSAS2019,1,3040184
L-6796312,OLSAS5042,1,3307679
L-5611576,BRSAS7427,1,780777
L-5732196,BRSAS4798,1,6963392
L-1727211,BRSAS8841,1,8249008
L-1681854,BRSAS4477,1,4036538
L-3197552,BRSAS6896,1,3631151
L-2688888,OLSAS2178,1,1994548
L-3546167,OLSAS3916,1,4792924
L-8860061,BRSAS4214,1,4935489
L-3243254,BRSAS1910,1,4301123
L-4948247,OLSAS2808,1,4467162
L-7037282,BRSAS6253,1,5918153
L-5961995,BRSAS3364,1,8928870
L-8977462,OLSAS8444,1,4266134
L-2143643,BRSAS9923,1,9285807
L-2363085,BRSAS2274,1,9727814
L-5457758,BRSAS2460,1,173057
L-6097116,BRSAS7543,1,6012921
L-1283818,OLSAS9102,1,4796515
L-8944293,OLSAS6103,1,2503602
L-9244567,BRSAS1688,1,9954381
L-9155712,BRSAS1881,1,8882915
L-9544977,BRSAS2976,1,360603
L-3627350,BRSAS2983,1,2691302
L-6385687,BRSAS2035,1,1852975
L-9858505,OLSAS7942,1,325685
L-7332477,OLSAS9079,1,864782
L-6412232,BRSAS1900,1,9664342
L-8003030,BRSAS8160,1,1813375
L-7507488,OLSAS1403,1,4248178
L-5451832,OLSAS4091,1,1439306
L-3906395,BRSAS3488,1,7133184
L-2653003,BRSAS9069,1,9109129
L-8176057,OLSAS9899,1,1345563
L-5906495,BRSAS5233,1,1995587
L-6920049,OLSAS8698,1,2255801
L-6594541,BRSAS1698,1,114551
L-2132189,OLSAS1534,1,2010203
L-7659919,BRSAS5542,1,2140020
L-9597892,BRSAS4518,1,5274100
L-7826250,BRSAS1550,1,9028811
L-2407995,BRSAS3918,1,473032
L-1589512,BRSAS6235,1,9850522
L-1123589,BRSAS2868,1,3708216
L-9411613,OLSAS7659,1,1149615
L-4844105,BRSAS4457,1,687732
L-8988961,BRSAS8158,1,9670778
L-6212157,BRSAS6297,1,5426283
L-9946189,BRSAS8546,1,195871
L-6504681,BRSAS1597,1,3953805
L-4401336,OLSAS1543,1,4953052
L-7577761,OLSAS6189,1,927584
L-8876299,BRSAS1517,1,9169145
L-4073737,OLSAS6820,1,1952809
L-3496390,OLSAS2804,1,3424840
L-7533180,BRSAS1687,1,5180422
L-2959296,BRSAS9847,1,5291470
L-3133153,BRSAS4738,1,3585549
L-5996590,BRSAS3698,1,3454862
L-9256135,BRSAS9753,1,3895693
L-6187178,OLSAS2720,1,1764969
L-5916367,OLSAS3814,1,1552766
L-3409714,BRSAS4475,1,8767629
L-1717366,OLSAS9449,1,3782928
L-5033645,OLSAS6627,1,3732514
L-4249804,BRSAS4419,1,9595656
L-2215576,OLSAS5995,1,618353
L-2439360,OLSAS8400,1,4943161
L-3073190,OLSAS3594,1,1477639
L-3936660,BRSAS8247,1,2234954
L-1745781,OLSAS5791,1,3689032
L-9198075,OLSAS2468,1,4484229
L-1303760,OLSAS7929,1,2933996
L-9370969,OLSAS3469,1,1460866
L-5366104,BRSAS2101,1,572549
L-5479889,BRSAS4999,1,496475
L-5564879,OLSAS8868,1,3042763
L-8205550,BRSAS8931,1,4233390
L-2485138,BRSAS5983,1,4115071
L-5697202,BRSAS3387,1,9565599
L-6548353,OLSAS8360,1,4081192
L-7837365,BRSAS8069,1,4353401
L-2924303,BRSAS2735,1,3026419
L-4328264,BRSAS2501,1,970457
L-9158429,BRSAS4380,1,9233756
L-4726736,OLSAS9608,1,2714658
L-4829429,OLSAS5593,1,511441
L-2268467,OLSAS3544,1,4356636
L-8005058,BRSAS9808,1,9505191
L-3918357,OLSAS7307,1,2360142
L-8866950,OLSAS4704,1,2286332
L-5851094,OLSAS6088,1,1835261
L-2124137,BRSAS2478,1,6162698
L-8066228,BRSAS4919,1,3768835
L-3420917,OLSAS1909,0,786114
L-5556150,OLSAS7600,1,4918735
L-7837639,BRSAS5781,1,1398335
L-2899764,OLSAS7243,1,3142530
L-5951716,OLSAS1692,1,3319439
L-5167052,BRSAS3457,1,9461859
L-9318559,OLSAS6896,1,3451640
L-8457681,OLSAS4604,1,3894731
L-1131971,BRSAS2509,1,8452688
L-7426304,BRSAS1211,1,4008493
L-3517822,BRSAS9357,1,8612160
L-7076726,OLSAS4717,1,1008374
L-2916259,BRSAS2569,1,891645
L-3991501,OLSAS9953,1,3510803
L-3723870,BRSAS2239,1,4769470
L-1774668,BRSAS5766,1,5381958
L-9016170,BRSAS4258,1,2319257
L-1893456,OLSAS6486,1,1508132
L-7009674,BRSAS7119,1,5234263
L-9027166,BRSAS6958,1,2679898
L-4251474,OLSAS4253,1,990061
L-2571296,OLSAS7355,1,4584088
L-2430284,OLSAS8097,1,2295641
L-8323347,BRSAS3888,1,7085695
L-7046492,BRSAS4835,1,9800511
L-8474449,OLSAS9600,1,835555
L-1122498,BRSAS8799,1,3757675
L-2834642,OLSAS5005,1,1749182
L-4285959,BRSAS2927,1,340728
L-4684051,BRSAS1214,1,7298486
L-6196300,BRSAS8585,1,7789587
L-3790034,BRSAS1301,1,6908799
L-7778997,BRSAS4814,1,6705179
L-3797974,BRSAS2125,1,8279016
L-6026390,OLSAS4139,1,4462338
L-7773544,BRSAS3957,1,6678609
L-4435276,BRSAS5339,1,5033084
L-5975717,BRSAS2452,1,7944546
L-8523309,OLSAS3747,1,826695
L-7821803,OLSAS4807,1,746731
L-7322960,BRSAS4481,1,1784665
L-4001480,OLSAS3256,1,628900
L-9527216,OLSAS1282,1,4704246
L-5623791,BRSAS9093,1,7092155
L-3489786,BRSAS4247,1,8794894
L-9876826,BRSAS2558,1,217342
L-7753763,BRSAS9618,1,3773216
L-2428276,OLSAS3053,1,1826967
L-5475666,OLSAS5738,1,3771198
L-5477877,BRSAS6749,1,2727260
L-4564963,OLSAS2957,1,3636345
L-4849021,OLSAS5124,1,2021345
L-2632957,BRSAS3532,1,5748385
L-2687669,BRSAS8451,1,6951668
L-2256319,BRSAS2728,1,8925163
L-7935021,OLSAS2162,1,1721852
L-2018213,OLSAS7394,0,4203234
L-2675649,BRSAS5122,1,3934735
L-8542509,OLSAS2543,1,1365657
L-4375020,BRSAS9546,1,7438603
L-5319177,OLSAS4372,1,4583050
L-4733966,OLSAS7184,1,1063285
L-4765346,OLSAS2193,1,3119328
L-9014642,BRSAS4083,1,9166326
L-5195799,OLSAS4674,1,790273
L-8763343,BRSAS3575,1,9122311
L-9218815,OLSAS2637,1,719749
L-5479371,BRSAS1350,1,5672362
L-4633629,BRSAS5484,1,8297660
L-7829237,OLSAS7877,1,4316656
L-2008015,BRSAS2599,1,5583583
L-9999572,BRSAS2323,1,9920562
L-7529771,OLSAS3112,1,244280
L-3373724,BRSAS6679,1,1988621
L-4375339,OLSAS5681,1,4679096
L-5417890,OLSAS7054,0,1515732
L-5427603,BRSAS9883,1,213805
L-6978898,BRSAS8556,1,5171329
L-8571258,BRSAS4343,1,9878845
L-3788553,BRSAS9014,1,7034671
L-3144642,BRSAS9864,1,6969656
L-4753874,OLSAS3787,1,3409012
L-6909934,BRSAS7211,1,431548
L-9945807,OLSAS3978,1,1008859
L-8040196,BRSAS6915,1,5842456
L-1708528,OLSAS4487,1,4859838
L-3036368,BRSAS4540,1,8076991
L-7296453,BRSAS5793,1,7828599
L-9183267,BRSAS5744,0,3423737
L-3667152,BRSAS4291,1,3272099
L-8466507,BRSAS6027,1,2523339
L-1170900,BRSAS7393,1,5262747
L-3940248,OLSAS6100,1,780999
L-5363302,OLSAS8904,1,245544
L-1748992,BRSAS6802,1,3475607
L-5820258,OLSAS4404,1,1992603
L-1193538,BRSAS9439,1,8771955
L-3753601,BRSAS6068,1,2489562
L-8688826,OLSAS2636,1,2166755
L-6173532,BRSAS4554,1,1310274
L-9547748,OLSAS3227,1,397424
L-5360115,BRSAS8726,1,316519
L-6508881,OLSAS8762,0,3525953
L-3273255,OLSAS4185,1,3381604
L-3188574,BRSAS7659,1,9738553
L-2358051,BRSAS9199,1,5775050
L-3900845,BRSAS1115,1,728381
L-9592773,BRSAS6634,1,531236
L-6579461,OLSAS8522,1,1769199
L-9240064,OLSAS7160,1,3899175
L-3323235,BRSAS8307,1,7550499
L-6706872,BRSAS7734,1,5838956
L-5365457,OLSAS9566,0,3337757
L-7984101,BRSAS6939,1,6761234
L-3672155,BRSAS6064,1,4852252
L-7368096,OLSAS1939,1,2097478
L-6350459,BRSAS8450,1,8560240
L-5279635,OLSAS8060,1,1170045
L-3143373,OLSAS4457,1,2942825
L-4887412,BRSAS7133,1,7137330
L-1508698,BRSAS3069,1,1499794
L-4651921,BRSAS8318,0,9503345
L-2989715,OLSAS7141,1,2938349
L-4872533,BRSAS1455,1,8577487
L-9959971,OLSAS2357,1,4632201
L-5088609,OLSAS4484,1,352160
L-4082930,BRSAS3937,1,7870904
L-5629522,OLSAS4057,1,4203158
L-6027142,OLSAS7780,1,3911882
L-7662265,BRSAS8093,1,9521789
L-1730970,BRSAS9780,1,2995081
L-2922899,BRSAS4067,1,5480953
L-1751106,BRSAS7647,1,9256803
L-3499817,BRSAS3253,1,1092350
L-8489843,BRSAS1103,1,530306
L-5027231,BRSAS6684,1,5134430
L-2107620,BRSAS1420,1,5586975
L-6365048,BRSAS5991,1,4114538
L-8655337,BRSAS7263,1,3678258
L-5519505,BRSAS8349,1,130257
L-9514822,OLSAS9838,1,2658784
L-1542837,BRSAS1444,1,3203885
L-5275442,OLSAS2729,1,116747
L-2681067,BRSAS8659,1,2429110
L-7675596,BRSAS6329,1,8283273
L-2885319,OLSAS5309,1,1409702
L-9400781,OLSAS8652,1,987545
L-5193126,BRSAS7480,1,3986455
L-8379273,BRSAS2605,1,1603243
L-9661842,OLSAS4611,1,3639290
L-2912955,BRSAS5676,0,426786
L-6539364,BRSAS5425,1,4027411
L-6406742,BRSAS8268,1,8557951
L-1819410,BRSAS1973,1,1689538
L-9084460,OLSAS4358,1,1495340
L-6561214,OLSAS4199,1,2267202
L-3471636,BRSAS9082,1,4753875
L-4054707,BRSAS8441,1,9415202
L-4263159,BRSAS4592,1,3278952
L-2784034,BRSAS4153,1,4138650
L-4887218,BRSAS4872,1,1496082
L-4435717,OLSAS7422,1,3529979
L-3359032,OLSAS3762,1,4558137
L-6830757,OLSAS7213,1,976701
L-8156531,OLSAS8614,1,4655290
L-7528707,BRSAS3887,1,4713071
L-9445182,BRSAS8354,1,382976
L-5384551,OLSAS4264,1,458042
L-7778535,OLSAS2896,1,162829
L-2673442,OLSAS8274,1,2653078
L-2867227,OLSAS1586,1,1986864
L-8134515,BRSAS6548,1,2154233
L-5300534,OLSAS6808,1,3586705
L-4239021,OLSAS4507,1,3030748
L-6223450,OLSAS4925,1,3315273
L-5162651,OLSAS2716,1,2929672
L-8123981,BRSAS2077,1,9702603
L-6327187,OLSAS1319,1,123172
L-1832103,OLSAS3599,1,2762603
L-8974919,OLSAS2939,1,3867521
L-1948066,BRSAS4715,1,2033576
L-6344413,BRSAS7922,1,1113048
L-4874831,OLSAS7499,1,2658232
L-2331558,OLSAS7011,1,1791585
L-2695366,BRSAS4131,1,6769453
L-5189270,BRSAS6760,1,184991
L-6660621,OLSAS3133,1,3642356
L-8666610,BRSAS6880,1,1236399
L-1831449,OLSAS1812,1,4925493
L-9310873,OLSAS2640,1,1040949
L-9013820,BRSAS9050,1,5549919
L-5748188,BRSAS1541,1,8686711
L-4403530,OLSAS7194,1,4216544
L-2919615,BRSAS4705,1,8511318
